ID,DATE,category1,category2,category3,category4,headline,text,,URL ,checked,,other URL
272,10/4/2011,climate,ASMT,,HC,Canada To Miss Kyoto Targets,"Federal Environment Commissioner Scott Vaughan reports that Canada’s existing policies will not achieve Canada's commitments under the Kyoto Protocol. The 2010 National Inventory Report, which provides information on Canada’s greenhouse gas emissions, shows that 2008 emissions were 734 million tonnes—32 per cent above the Kyoto target of 555 MT. Since its first climate change plan in 2007, the Commissioner reports, the government’s emission reduction goals have dropped “approximately 90 percent” from 282 MT, to 28 MT.",,http://www.oag-bvg.gc.ca/internet/English/parl_cesd_201110_e_35765.html,,,
273,12/11/2011,climate,LEG-R,,HC,Canada Withdraws From Kyoto,"Hours after returning from a United Nations climate conference, Environment Minister Peter Kent announces that Canada will withdraw from the Kyoto Protocol rather than pay $14 billion in penalties for failing to meet its target of a 6 per cent reduction in greenhouse emissions from 1990 levels by 2012. Instead Canada's emissions have risen 30 per cent, mainly from oilsands development. The only other countries to withdraw from Kyoto are Russia and the United States.",,http://www.cbc.ca/news/politics/canada-pulls-out-of-kyoto-protocol-1.999072,,,
274,6/29/2012,climate,LEG-R,,HC,Canada Repeals Kyoto Laws,"An omnibus federal budget bill receives Royal Assent, repealing the Kyoto Protocal Implementation Act passed in 2007",,http://laws-lois.justice.gc.ca/eng/acts/k-9.5/page-1.html,,,
275,8/30/2012,climate,LEG-R,,HC,"""Intensity"" Limits on Coal","Canada regulates GHG emissions from coal-fired power plants, the source of about 11 per cent of our greenhouse emissions. The regulation sets an “intensity” target of a maximum of 420 tons of CO2e emissions for each gigawatt/hr of electricity produced. However, it will apply only to new coal-fired plants built after July 1, 2015, and to older plants on a variety of rolling deadlines that from, potentially, immediately for the very oldest plants built before 1969, to 2060 for the newest. Nonetheless, the government says the rule will reduce Canada’s overall GHG emissions by 214 Mt—roughly equivalent to three years of coal-plant emissions—over the next 21 years.",,http://www.pennenergy.com/articles/pennenergy/2012/09/canada-imposes-new.html,http://laws-lois.justice.gc.ca/eng/regulations/SOR-2012-167/FullText.html,,
276,9/16/2012,climate,ENVT,,HC,Arctic Sea Ice Hits Record Low,"Arctic sea ice dwindles to a record-low summer extent of 3.4 million sq. km., or about a quarter of the Arctic Ocean surface--down significantly from the previous record low, of 29 per cent, in 2007. In the 1970s, summer sea ice typically covered about half of the Arctic Ocean.",,http://www.nytimes.com/2012/09/20/science/earth/arctic-sea-ice-stops-melting-but-new-record-low-is-set.html?_r=0,,,
277,10/29/2012,climate,ENVT,,HC,Superstorm Sandy Floods NYC,"A decaying hurricane hits the New Jersey shore, pushing a storm surge of seawater into New York Harbor and flooding parts of lower Manhattan. New Jersey suffers heavy damage and many New York subways are flooded. Later estimates place the total damage at $50 billion--making Sandy the second-most costly storm on record to that date, after Hurricane Katrina.",,http://www.wmo.int/pages/prog/drr/transfer/2014.06.12-WMO1123_Atlas_120614.pdf,,,
278,12/8/2012,climate,LEG-R,,HC,Exhaust-Pipe GHG Rules,"Environment Canada proposes to tighten the Passenger Automobile and Light Truck Greenhouse Emission Regulations for vehicles manufactured in the 2017 model year and beyond. Regulations currently in force for the 2011-2016 model years are estimated to reduce lifetime emissions from vehicles manufactured in that period by 92 Mt of CO2 equivalent. After the 2017 model year, car manufacturers must reduce their products' GHG emissions by an average of 5 per cent each model year until 2025. Light truck emissions must be reduced by 3.5 per cent a year for the first four years, and 5 per cent annually from 2021 to 2025, to “give time for companies to find technological solutions” to cutting emissions without sacrificing truck “utility”. The government says the rules will require 2025-model cars to use about half the fuel—and release half the GHGs—of ones built in 2008. Over the lifetime of cars built between 2017 and 2025, the new targets will reduce national GHG emissions by about 163 MT—or about what all of Canada’s cars and trucks emitted in 2012. The regulations are proclaimed in the Canada Gazette on Oct. 8, 2014.",,http://www.iisd.org/publications/pub.aspx?pno=2901,,,
279,3/27/2013,climate,LEG-R,,HC,Canada Withdraws From Drought Fight,"Canada informs the United Nations that it is withdrawing from the international Convention to Combat Desertification. No announcement is made to the Canadian public, although media report the decision the following week. The government says the Convention is ineffective and bureaucratic, however Canada becomes the only signatory to withdraw and the only U.N. member not a party to it. The world continues to lose about 12 million hectares of fertile land--roughly the equivalent of all the farmland in Ontario and Manitoba combined--every year to expanding deserts. By 2013, up to 30 per cent of Earth’s land surface had become too dry to farm—twice as much as before 1980.",,http://www.cbc.ca/news/canada/canada-quietly-pulls-out-of-un-anti-droughts-convention-1.1388320,,,
280,9/26/2013,climate,SCI,,HC,Fifth IPCC Climate Report,"""Human influence on the climate system is clear,"" the fifth report from the Intergovernmental Panel on Climate Change states. With atmospheric greenhouse gas concentrations at their highest level in more than 800,000 years, the panel said, ""Warming of the climate system is unequivocal.""  Each of the last three decades has been successively warmer at the earth's surface than any earlier decade since 1850, when reliable record-keeping began. ""Since the 1950s…the atmosphere and ocean have warmed, the amounts of snow and ice have diminished, [and] sea level has risen."" More than 90 per cent of the globe's extra heat has entered the oceans, but both the Greenland and Antarctic ice sheets are also losing mass. ",,http://www.climatechange2013.org/images/uploads/WG1AR5_Headlines.pdf,,,
281,10/24/2013,climate,ASMT,,HC,Canada Missing Copenhagen Targets,"Environment Canada reports that while Canada's GHG emission are lower than they would have been with no government action, without further measures to restrict emissions they will still exceed the country's Copenhagen Accord targets by 2020. On the present course, Canada's 2020 emissions will be 734 megatons, almost 20 per cent above its commitment of 612 megatons.",,http://www.cbc.ca/news/politics/canada-failing-to-meet-2020-emissions-targets-1.2223930,http://ec.gc.ca/ges-ghg/985F05FB-4744-4269-8C1A-D443F8A86814/1001-Canada%27s%20Emissions%20Trends%202013_e.pdf,,
282,12/19/2013,climate,LEG-R,,HC,Emissions Action Put Off--Again,"Prime Minister Stephen Harper, in year-end interviews, says that regulations to limit greenhouse emission from the oil and gas industry, promised as long ago as 2008, will not likely be ready for another ""couple of years"" at least.",,http://www.theglobeandmail.com/news/politics/canadas-new-emissions-rules-on-hold-again-harper-says/article16065033/#dashboard/follows/,,,
283,1/16/2014,climate,ASMT,,HC,Canada's Emissions to Spike Post-2020,"A filing by Canada to the United Nations Framework Convention on Climate Change estimates that the country's GHG emissions in 2020 will be 735 million tons (MT), almost the same as they were in 2005 (737 MT) and 20 per cent above Canada's Copenhagen Accord commitments. After 2020, the report predicts, Canada's emissions will soar, reaching 814 MT by 2030, 10 per cent higher than in 2005, and fully one-third higher than the country's 2009 commitments at Copenhagen.",,http://www.thestar.com/news/canada/2014/01/10/federal_government_on_track_to_miss_emissions_targets.html,https://unfccc.int/files/national_reports/biennial_reports_and_iar/submitted_biennial_reports/application/pdf/can_2014_v1.0_formatted.pdf,,
284,3/10/2014,climate,ASMT,,HC,Canada's Oil GHG-Heavy,The U.S. Congressional Research Service releases a report finding that Canadian oil sands heavy crude releases 17 per cent more greenhouse gasses from well-to-tank than the average of conventional crude oils refined in the United States.,,http://www.fas.org/sgp/crs/misc/R42537.pdf,,,
285,3/25/2014,climate,ASMT,,HC,"Taste for Climate Fight ""Evaporates""","An annual review of Canadian greenhouse-gas policy by the independent, non-profit, Winnipeg-based International Institute for Sustainable Development (IISD), reports that Canada is on a path to achieve roughly half of its current commitment to reduce GHG emissions by 255 Mt by 2020. Moreover, it reports, “the evaporation of federal political will” has left the regulatory process “stalled” without extending rules to the oil and gas sector—Canada’s fastest-rising source of emissions.",,http://www.iisd.org/publications/pub.aspx?pno=1751,,,
